Name,Primary_Type,Secondary_Type,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Attack_Defense_Ratio,SpAtk_SpDef_Ratio,Speed_Avg_Ratio,Physical_Total,Special_Total,Offensive_Total,Defensive_Total,Stat_StdDev,Stat_Range,Highest_Stat_Percentage,Top_Two_Stat_Difference,Physical_Bulk,Special_Bulk,Survivability_Index,Offensive_Potential,BMI,Weight_Height_Ratio,Size_Class,Relative_Power,Type_Rarity,Speed_Tier
Caterpie,Bug,,1.0,45,30,35,20,20,45,195,0.3,2.9,https://img.pokemondb.net/sprites/home/normal/2x/caterpie.jpg,0.8571428571428571,1.0,1.5,110,40,50,55,11.291589790636214,25,0.23076923076923078,0.0,1575,900,31.581797988281888,29.999999999999993,32.22222222222222,9.666666666666666,Small,2.858444274208576,0.9830508474576272,Slow
Cufant,Steel,,8.0,72,80,49,40,49,40,330,1.2,100.0,https://img.pokemondb.net/sprites/home/normal/2x/cufant.jpg,1.6326530612244898,0.8163265306122449,0.6896551724137931,201,89,120,98,16.946976131451887,40,0.24242424242424243,-8.0,3528,3528,55.706800910549475,50.396841995794915,69.44444444444444,83.33333333333334,Medium,4.491858828934899,0.9620253164556962,Slow
Brambleghast,Grass,Ghost,9.0,55,115,70,80,70,90,480,1.2,6.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/brambleghast.png,1.6428571428571428,1.1428571428571428,1.1538461538461537,240,150,195,140,20.73644135332772,60,0.23958333333333334,-25.0,3850,3850,64.59311910914376,93.90241873003548,4.166666666666667,5.0,Medium,6.255991311123179,0.9565217391304348,Fast
Marowak,Ground,,1.0,60,80,110,50,80,45,425,1.0,45.0,https://img.pokemondb.net/sprites/home/normal/2x/marowak.jpg,0.7272727272727273,0.625,0.5921052631578947,250,130,130,190,24.169540059063323,65,0.25882352941176473,-30.0,6600,4800,80.82480041244379,56.462161732861695,45.0,45.0,Medium,6.2299426489161265,0.9745762711864406,Slow
Indeedee,Psychic,Normal,8.0,60,65,55,105,95,95,475,0.9,28.0,https://img.pokemondb.net/sprites/home/normal/2x/indeedee.jpg,1.1818181818181819,1.105263157894737,1.25,180,200,170,150,21.5445275340785,50,0.22105263157894736,-10.0,3300,5700,67.93274781151769,86.55166370279629,34.5679012345679,31.11111111111111,Medium,6.465554374982052,0.9873417721518988,Fast
Sinistcha,Grass,Ghost,9.0,71,60,106,121,80,70,508,0.2,2.2,https://img.pokemondb.net/sprites/scarlet-violet/normal/sinistcha.png,0.5660377358490566,1.5125,0.7990867579908676,237,201,181,186,23.695287857856183,61,0.23818897637795275,-15.0,7526,5680,84.44061745250089,79.80159166679746,54.99999999999999,11.0,Small,6.620924137605364,0.9565217391304348,Average
Mawile,Steel,Fairy,3.0,50,85,85,55,55,50,380,0.6,11.5,https://img.pokemondb.net/sprites/home/normal/2x/mawile.jpg,1.0,1.0,0.7575757575757576,220,110,140,140,16.931233465600393,35,0.2236842105263158,0.0,4250,2750,61.60044835789923,61.60044835789923,31.944444444444446,19.166666666666668,Small,5.585974376264329,0.9908256880733946,Slow
Flareon,Fire,,1.0,65,130,60,95,110,65,525,0.9,25.0,https://img.pokemondb.net/sprites/home/normal/2x/flareon.jpg,2.1666666666666665,0.8636363636363636,0.7065217391304348,255,205,225,170,28.766299727285052,70,0.24761904761904763,-20.0,3900,7150,75.41986732174344,92.93802476658942,30.864197530864196,27.77777777777778,Medium,7.695811507484627,0.9152542372881356,Average
Type: Null,Normal,,7.0,95,95,95,95,95,59,534,1.9,120.5,https://img.pokemondb.net/sprites/home/normal/2x/type-null.jpg,1.0,1.0,0.6210526315789474,285,190,190,190,14.696938456699069,36,0.17790262172284643,0.0,9025,9025,94.99999999999997,81.0524986090559,33.37950138504155,63.42105263157895,Large,7.147562495899218,0.9264705882352942,Slow
Pichu,Electric,,2.0,20,40,15,35,35,60,205,0.3,2.0,https://img.pokemondb.net/sprites/home/normal/2x/pichu.jpg,2.6666666666666665,1.0,2.0689655172413794,75,70,75,50,15.94260539142416,45,0.2926829268292683,-20.0,300,700,21.897595699439442,43.795191398878885,22.22222222222222,6.666666666666667,Small,3.030375867560016,0.9390243902439024,Average
Roserade,Grass,Poison,4.0,60,70,65,125,105,90,515,0.9,14.5,https://img.pokemondb.net/sprites/home/normal/2x/roserade.jpg,1.0769230769230769,1.1904761904761905,1.0588235294117647,195,230,195,170,25.57668208870468,65,0.24271844660194175,-20.0,3900,6300,74.25937711043684,92.34573752239164,17.901234567901234,16.11111111111111,Small,6.973958333333333,0.978021978021978,Fast
Honedge,Steel,Ghost,6.0,45,80,100,35,37,28,325,0.8,2.0,https://img.pokemondb.net/sprites/home/normal/2x/honedge.jpg,0.8,0.9459459459459459,0.4713804713804714,225,72,115,137,28.978727830370104,72,0.3076923076923077,-20.0,4500,1665,55.013770656559394,42.799499222603174,3.1249999999999996,2.5,Small,4.504504504504505,0.95,Very Slow
Leavanny,Bug,Grass,5.0,75,103,80,70,80,92,500,1.2,20.5,https://img.pokemondb.net/sprites/home/normal/2x/leavanny.jpg,1.2875,0.875,1.1274509803921569,258,150,173,160,12.094075684675811,33,0.206,-11.0,6000,6000,78.29735282337725,87.21162205164637,14.236111111111112,17.083333333333336,Medium,7.0736792875655246,0.9752066115702479,Fast
Yanmega,Bug,Flying,4.0,86,76,86,116,56,95,515,1.9,51.5,https://img.pokemondb.net/sprites/home/normal/2x/yanmega.jpg,0.8837209302325582,2.0714285714285716,1.130952380952381,248,172,192,142,19.90393595916814,60,0.22524271844660193,-21.0,7396,4816,74.54095911455752,94.26093187487997,14.265927977839336,27.10526315789474,Medium,6.973958333333333,0.9560439560439561,Fast
Applin,Grass,Dragon,8.0,40,40,80,40,40,20,260,0.2,0.5,https://img.pokemondb.net/sprites/home/normal/2x/applin.jpg,0.5,1.0,0.4166666666666667,160,80,80,120,19.6638416050035,60,0.3076923076923077,-40.0,3200,1600,50.396841995794915,31.748021039363984,12.499999999999998,2.5,Small,3.5390402894638595,0.9746835443037974,Very Slow
Klinklang,Steel,,5.0,60,100,115,70,85,90,520,0.6,81.0,https://img.pokemondb.net/sprites/home/normal/2x/klinklang.jpg,0.8695652173913043,0.8235294117647058,1.0465116279069768,275,155,170,200,19.916492328386205,55,0.22115384615384615,-15.0,6900,5100,83.70588751409977,85.72618882313394,225.0,135.0,Medium,7.356626459068146,0.9834710743801653,Fast
Treecko,Grass,,3.0,40,45,35,65,55,70,310,0.5,5.0,https://img.pokemondb.net/sprites/home/normal/2x/treecko.jpg,1.2857142857142858,1.1818181818181819,1.4583333333333333,120,120,110,90,14.023789311975086,35,0.22580645161290322,-5.0,1400,2200,42.543208651150046,58.93970667180534,20.0,10.0,Small,4.556979096426163,0.9541284403669725,Average
Snivy,Grass,,5.0,45,45,55,45,55,63,308,0.6,8.1,https://img.pokemondb.net/sprites/home/normal/2x/snivy.jpg,0.8181818181818182,0.8181818181818182,1.2857142857142858,145,100,90,110,7.5277265270908105,18,0.20454545454545456,-8.0,2475,2475,51.44138239050886,50.34100239366284,22.5,13.5,Small,4.357386441140363,0.9421487603305785,Average
Raikou,Electric,,2.0,90,85,75,115,100,115,580,1.9,178.0,https://img.pokemondb.net/sprites/home/normal/2x/raikou.jpg,1.1333333333333333,1.15,1.2365591397849462,250,215,200,175,16.329931618554518,40,0.19827586206896552,0.0,6750,9000,87.72053214638596,103.97722010933535,49.307479224376735,93.6842105263158,Large,8.57374635699907,0.9390243902439024,Very Fast
Electabuzz,Electric,,1.0,65,83,57,95,85,105,490,1.1,30.0,https://img.pokemondb.net/sprites/home/normal/2x/electabuzz.jpg,1.456140350877193,1.1176470588235294,1.3636363636363635,205,180,178,142,18.00740588387641,48,0.21428571428571427,-10.0,3705,5525,68.03552065779184,93.89958342646995,24.793388429752063,27.27272727272727,Medium,7.182757406985652,0.9576271186440678,Very Fast
Enamorus,Fairy,Flying,8.0,74,115,70,135,80,106,580,1.6,48.0,https://img.pokemondb.net/sprites/home/normal/2x/enamorus.jpg,1.6428571428571428,1.6875,1.118143459915612,259,215,250,150,26.05890762612022,65,0.23275862068965517,-20.0,5180,5920,74.55439475996647,118.06264030274694,18.749999999999996,30.0,Medium,7.89478218418861,0.9873417721518988,Very Fast
Overqwil,Dark,Poison,8.0,85,115,95,65,65,85,510,2.5,60.5,https://img.pokemondb.net/sprites/home/normal/2x/overqwil.jpg,1.2105263157894737,1.0,1.0,295,130,180,160,18.973665961010276,50,0.22549019607843138,-20.0,8075,5525,80.66502929839837,85.96929677372509,9.68,24.2,Large,6.941963644717571,0.9873417721518988,Fast
Raticate,Normal,,1.0,55,81,60,50,70,97,413,0.7,18.5,https://img.pokemondb.net/sprites/home/normal/2x/raticate.jpg,1.35,0.7142857142857143,1.5348101265822784,196,120,131,130,17.702165592567106,47,0.23486682808716708,-16.0,3300,3850,61.35792439661957,73.23897413902198,37.75510204081633,26.42857142857143,Small,6.054038385887907,0.9152542372881356,Fast
Miltank,Normal,,2.0,95,80,105,40,70,100,490,1.2,75.5,https://img.pokemondb.net/sprites/home/normal/2x/miltank.jpg,0.7619047619047619,0.5714285714285714,1.2820512820512822,280,110,120,175,24.221202832779934,65,0.21428571428571427,-5.0,9975,6650,88.71634642833283,68.39903786706786,52.43055555555556,62.91666666666667,Medium,7.243337439533697,0.9024390243902439,Very Fast
Phanpy,Ground,,2.0,90,60,60,40,40,40,330,0.5,33.5,https://img.pokemondb.net/sprites/home/normal/2x/phanpy.jpg,1.0,1.0,0.6896551724137931,210,80,100,100,19.748417658131498,50,0.2727272727272727,-30.0,5400,3600,59.999999999999986,45.788569702133266,134.0,67.0,Medium,4.8781660307063675,0.975609756097561,Slow
Pineco,Bug,,2.0,50,65,90,35,35,15,290,0.6,7.2,https://img.pokemondb.net/sprites/home/normal/2x/pineco.jpg,0.7222222222222222,1.0,0.2727272727272727,205,70,100,125,26.394443859772206,75,0.3103448275862069,-25.0,4500,1750,54.00411491276453,32.43577058358174,20.0,12.0,Small,4.286873178499535,0.9878048780487805,Very Slow
Snover,Grass,Ice,4.0,60,62,50,62,60,40,334,1.0,50.5,https://img.pokemondb.net/sprites/home/normal/2x/snover.jpg,1.24,1.0333333333333334,0.6802721088435374,172,122,124,110,8.891943919451284,22,0.18562874251497005,0.0,3000,3600,56.462161732861695,53.573224913309865,50.5,50.5,Medium,4.522916666666666,0.978021978021978,Slow
Tapu Fini,Water,Fairy,7.0,70,75,115,95,130,85,570,1.3,21.2,https://img.pokemondb.net/sprites/home/normal/2x/tapu-fini.jpg,0.6521739130434783,0.7307692307692307,0.8762886597938144,260,225,170,245,23.45207879911715,60,0.22807017543859648,-15.0,8050,9100,101.5265770390287,84.60601983666086,12.54437869822485,16.307692307692307,Medium,7.629420641690177,0.9705882352941176,Fast
Togedemaru,Electric,Steel,7.0,65,98,63,40,73,96,435,0.3,3.3,https://img.pokemondb.net/sprites/home/normal/2x/togedemaru.jpg,1.5555555555555556,0.547945205479452,1.415929203539823,226,113,138,136,21.933991884743644,58,0.22528735632183908,-2.0,4095,4745,66.86398485126895,72.19699140580067,36.666666666666664,11.0,Small,5.822452594974083,0.9852941176470589,Fast
Ribombee,Bug,Fairy,7.0,60,55,60,95,70,124,464,0.2,0.5,https://img.pokemondb.net/sprites/home/normal/2x/ribombee.jpg,0.9166666666666666,1.3571428571428572,1.8235294117647058,175,165,150,130,26.993826454703797,69,0.2672413793103448,-29.0,3600,4200,63.163595976563776,86.53052260188133,12.499999999999998,2.5,Small,6.210616101305688,0.9705882352941176,Very Fast
Patrat,Normal,,5.0,45,55,39,35,39,42,255,0.5,11.6,https://img.pokemondb.net/sprites/home/normal/2x/patrat.jpg,1.4102564102564104,0.8974358974358975,0.9859154929577465,139,74,90,78,6.978538528947161,20,0.21568627450980393,-10.0,1755,1755,40.90539360524708,43.24076228024306,46.4,23.2,Small,3.6075764366584173,0.9421487603305785,Slow
Blastoise,Water,,1.0,79,83,100,85,105,78,530,1.6,85.5,https://img.pokemondb.net/sprites/home/normal/2x/blastoise.jpg,0.83,0.8095238095238095,0.8628318584070795,262,190,168,205,11.378341999899048,27,0.19811320754716982,-5.0,7900,8295,93.95908888182997,81.94652472189159,33.39843749999999,53.4375,Medium,7.769104950413052,0.8728813559322034,Average
Whiscash,Water,Ground,3.0,110,78,73,76,71,60,468,0.9,23.6,https://img.pokemondb.net/sprites/home/normal/2x/whiscash.jpg,1.0684931506849316,1.0704225352112675,0.7352941176470589,261,147,154,144,16.88786546606764,50,0.23504273504273504,-32.0,8030,7810,82.91974630055032,70.852168770302,29.135802469135804,26.22222222222222,Medium,6.879568442346595,0.9724770642201834,Average
Houndoom,Dark,Fire,2.0,75,90,50,110,80,95,500,1.4,35.0,https://img.pokemondb.net/sprites/home/normal/2x/houndoom.jpg,1.8,1.375,1.1728395061728396,215,190,200,130,20.412414523193153,60,0.22,-15.0,3750,6000,66.94329500821694,97.9759763409629,17.85714285714286,25.0,Medium,7.3911606525854046,0.975609756097561,Fast
Silvally,Normal,,7.0,95,95,95,95,95,95,570,2.3,100.5,https://img.pokemondb.net/sprites/home/normal/2x/silvally.jpg,1.0,1.0,1.0,285,190,190,190,0.0,0,0.16666666666666666,0.0,9025,9025,94.99999999999997,94.99999999999997,18.99810964083176,43.69565217391305,Large,7.629420641690177,0.9264705882352942,Fast
Lombre,Water,Grass,3.0,60,50,50,60,70,50,340,1.2,32.5,https://img.pokemondb.net/sprites/home/normal/2x/lombre.jpg,1.0,0.8571428571428571,0.8620689655172413,160,130,110,120,8.164965809277259,20,0.20588235294117646,-10.0,3000,4200,59.43921952763129,53.13292845913054,22.569444444444446,27.083333333333336,Medium,4.997977073499663,0.981651376146789,Slow
Koffing,Poison,,1.0,40,65,95,60,45,35,340,0.6,1.0,https://img.pokemondb.net/sprites/home/normal/2x/koffing.jpg,0.6842105263157895,1.3333333333333333,0.5737704918032787,200,105,125,140,22.06052281036573,60,0.27941176470588236,-30.0,3800,1800,55.50499102911546,51.48857634577684,2.7777777777777777,1.6666666666666667,Small,4.9839541191329015,0.9491525423728814,Very Slow
Tornadus,Flying,,5.0,79,115,70,125,80,111,580,1.5,63.0,https://img.pokemondb.net/sprites/home/normal/2x/tornadus.jpg,1.6428571428571428,1.5625,1.183368869936034,264,205,240,150,23.001449229704345,55,0.21551724137931033,-10.0,5530,6320,76.19708771990996,116.85400740142276,28.0,42.0,Medium,8.205467973576008,0.9917355371900827,Very Fast
Slither Wing,Bug,Fighting,9.0,85,135,79,85,105,81,570,3.2,92.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/slither-wing.png,1.7088607594936709,0.8095238095238095,0.8282208588957055,299,190,220,184,21.688706738761535,56,0.23684210526315788,-30.0,6715,8925,89.00446049268527,97.59162983625883,8.984374999999998,28.75,Large,7.428989681958774,0.9891304347826086,Fast
Yanma,Bug,Flying,2.0,65,65,45,75,45,95,390,1.2,38.0,https://img.pokemondb.net/sprites/home/normal/2x/yanma.jpg,1.4444444444444444,1.6666666666666667,1.6101694915254237,175,120,140,90,18.973665961010276,50,0.24358974358974358,-20.0,2925,2925,50.86817164521249,77.36883815241887,26.38888888888889,31.666666666666668,Medium,5.765105309016616,0.9634146341463414,Fast
Slakoth,Normal,,3.0,60,60,60,35,35,30,280,0.8,24.0,https://img.pokemondb.net/sprites/home/normal/2x/slakoth.jpg,1.0,1.0,0.6,180,70,95,95,14.719601443879746,30,0.21428571428571427,0.0,3600,2100,50.13297934964584,39.79057207896391,37.49999999999999,30.0,Medium,4.115981119352663,0.8807339449541285,Very Slow
Medicham,Fighting,Psychic,3.0,60,60,75,60,75,80,410,1.3,31.5,https://img.pokemondb.net/sprites/home/normal/2x/medicham.jpg,0.8,0.8,1.2121212121212122,195,135,120,150,9.309493362512628,20,0.1951219512195122,-5.0,4500,4500,69.62383250419167,66.03854497789251,18.63905325443787,24.23076923076923,Medium,6.026972353337829,0.981651376146789,Fast
Honchkrow,Dark,Flying,4.0,100,125,52,105,52,71,505,0.9,27.3,https://img.pokemondb.net/sprites/home/normal/2x/honchkrow.jpg,2.4038461538461537,2.019230769230769,0.8179723502304148,277,157,230,104,30.314462994858854,73,0.24752475247524752,-20.0,5200,5200,64.66494250312621,97.67555485020023,33.7037037037037,30.333333333333332,Medium,6.838541666666666,0.989010989010989,Average
Charmander,Fire,,1.0,39,52,43,60,50,65,309,0.6,8.5,https://img.pokemondb.net/sprites/home/normal/2x/charmander.jpg,1.2093023255813953,1.2,1.3319672131147542,134,110,112,93,9.85393322486001,26,0.21035598705501618,-5.0,1677,1950,43.76910730015407,58.75199932836846,23.61111111111111,14.166666666666668,Small,4.529534772976666,0.9152542372881356,Average
Entei,Fire,,2.0,115,115,85,90,75,100,580,2.1,198.0,https://img.pokemondb.net/sprites/home/normal/2x/entei.jpg,1.3529411764705883,1.2,1.0416666666666667,315,165,205,160,16.329931618554518,40,0.19827586206896552,0.0,9775,8625,90.16943391014163,101.15331419494407,44.89795918367347,94.28571428571428,Large,8.57374635699907,0.9390243902439024,Very Fast
Ariados,Bug,Poison,2.0,70,90,70,60,70,40,400,1.1,33.5,https://img.pokemondb.net/sprites/home/normal/2x/ariados.jpg,1.2857142857142858,0.8571428571428571,0.5555555555555556,230,130,150,140,16.329931618554518,50,0.225,-20.0,4900,4900,69.99999999999999,59.999999999999986,27.685950413223136,30.454545454545453,Medium,5.912928522068324,0.975609756097561,Slow
Floette,Fairy,,6.0,54,45,47,75,98,52,371,0.2,0.9,https://img.pokemondb.net/sprites/home/normal/2x/floette.jpg,0.9574468085106383,0.7653061224489796,0.8150470219435737,146,173,120,145,20.701851769024593,53,0.2641509433962264,-23.0,2538,5292,62.88869234766681,55.98766735225871,22.499999999999996,4.5,Small,5.142065142065142,0.8666666666666667,Slow
Fletchling,Normal,Flying,6.0,45,50,43,40,38,62,278,0.3,1.7,https://img.pokemondb.net/sprites/home/normal/2x/fletchling.jpg,1.1627906976744187,1.0526315789473684,1.4351851851851851,138,78,90,81,8.73307887670017,24,0.22302158273381295,-12.0,1935,1710,41.89429199437099,49.86630952238645,18.88888888888889,5.666666666666667,Small,3.8530838530838536,0.9833333333333333,Average
Iron Hands,Fighting,Electric,9.0,154,140,108,50,68,50,570,1.8,380.7,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-hands.png,1.2962962962962963,0.7352941176470589,0.4807692307692308,402,118,190,176,45.72526653831555,104,0.27017543859649124,-14.0,16632,10472,104.18802278574051,70.4729873206489,117.49999999999999,211.5,Large,7.428989681958774,0.9891304347826086,Slow
Armarouge,Fire,Psychic,9.0,85,60,100,125,80,75,525,1.5,85.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/armarouge.png,0.6,1.5625,0.8333333333333334,245,205,185,180,22.52776065213762,65,0.23809523809523808,-25.0,8500,6800,87.93659344316356,82.54818122236564,37.77777777777778,56.666666666666664,Medium,6.842490496540976,0.9891304347826086,Average
Natu,Psychic,Flying,2.0,40,50,45,70,45,70,320,0.2,2.0,https://img.pokemondb.net/sprites/home/normal/2x/natu.jpg,1.1111111111111112,1.5555555555555556,1.4,135,115,120,90,13.291601358251256,30,0.21875,0.0,1800,1800,43.267487109222245,62.573247456759724,49.99999999999999,10.0,Small,4.730342817654659,0.9634146341463414,Average
Arrokuda,Water,,8.0,41,63,40,40,30,66,280,0.5,1.0,https://img.pokemondb.net/sprites/home/normal/2x/arrokuda.jpg,1.575,1.3333333333333333,1.5420560747663552,144,70,103,70,14.417581859197702,36,0.2357142857142857,-3.0,1640,1230,36.64277598895923,54.99393872598132,4.0,2.0,Small,3.8112741578841565,0.9367088607594937,Average
Flamigo,Flying,Fighting,9.0,82,115,74,75,64,90,500,1.6,37.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/flamigo.png,1.554054054054054,1.171875,1.0975609756097562,271,139,190,138,17.772638145944082,51,0.23,-25.0,6068,5248,72.95837997839229,91.90388512842623,14.453124999999996,23.125,Medium,6.516657615753311,0.9891304347826086,Fast
Durant,Bug,Steel,5.0,58,109,112,48,48,109,484,0.3,33.0,https://img.pokemondb.net/sprites/home/normal/2x/durant.jpg,0.9732142857142857,1.0,1.4533333333333334,279,96,157,160,32.358409520040794,64,0.23140495867768596,-3.0,6496,2784,67.81031334309746,82.92740543668097,366.6666666666667,110.0,Medium,6.847321550363428,0.9834710743801653,Very Fast
Mabosstiff,Dark,,9.0,80,120,90,60,70,85,505,1.1,61.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/mabosstiff.png,1.3333333333333333,0.8571428571428571,1.0119047619047619,290,130,180,160,20.59530690877576,60,0.2376237623762376,-30.0,7200,5600,79.58114415792782,84.90184748775545,50.41322314049586,55.45454545454545,Medium,6.581824191910844,0.9782608695652174,Fast
Landorus,Ground,Flying,5.0,89,125,90,115,80,101,600,1.5,68.0,https://img.pokemondb.net/sprites/home/normal/2x/landorus.jpg,1.3888888888888888,1.4375,1.0120240480961924,304,195,240,170,17.158088471621774,45,0.20833333333333334,-10.0,8010,7120,86.21327989513836,113.23388527212458,30.22222222222222,45.333333333333336,Medium,8.48841514507863,0.9917355371900827,Very Fast
Turtwig,Grass,,4.0,55,68,64,45,55,31,318,0.4,10.2,https://img.pokemondb.net/sprites/home/normal/2x/turtwig.jpg,1.0625,0.8181818181818182,0.5400696864111498,187,100,113,119,13.431306712304652,37,0.2138364779874214,-4.0,3520,3025,57.84978967524448,45.60660107577356,63.749999999999986,25.499999999999996,Small,4.3062499999999995,0.9230769230769231,Very Slow
