Number,Name,Type,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Image URL,Height,Weight
0788,Tapu Fini,Water Fairy,570,70,75,115,95,130,85,7.0,https://img.pokemondb.net/sprites/home/normal/2x/tapu-fini.jpg,Unknown,Unknown
0789,Cosmog,Psychic,200,43,29,31,29,31,37,7.0,https://img.pokemondb.net/sprites/home/normal/2x/cosmog.jpg,0.2,0.1
0790,Cosmoem,Psychic,400,43,29,131,29,131,37,7.0,https://img.pokemondb.net/sprites/home/normal/2x/cosmoem.jpg,0.1,999.9
0791,Solgaleo,Psychic Steel,680,137,137,107,113,89,97,7.0,https://img.pokemondb.net/sprites/home/normal/2x/solgaleo.jpg,3.4,230.0
0792,Lunala,Psychic Ghost,680,137,113,89,137,107,97,7.0,https://img.pokemondb.net/sprites/home/normal/2x/lunala.jpg,4.0,120.0
0793,Nihilego,Rock Poison,570,109,53,47,127,131,103,7.0,https://img.pokemondb.net/sprites/home/normal/2x/nihilego.jpg,1.2,55.5
0794,Buzzwole,Bug Fighting,570,107,139,139,53,53,79,7.0,https://img.pokemondb.net/sprites/home/normal/2x/buzzwole.jpg,2.4,333.6
0795,Pheromosa,Bug Fighting,570,71,137,37,137,37,151,7.0,https://img.pokemondb.net/sprites/home/normal/2x/pheromosa.jpg,1.8,25.0
0796,Xurkitree,Electric,570,83,89,71,173,71,83,7.0,https://img.pokemondb.net/sprites/home/normal/2x/xurkitree.jpg,3.8,100.0
0797,Celesteela,Steel Flying,570,97,101,103,107,101,61,7.0,https://img.pokemondb.net/sprites/home/normal/2x/celesteela.jpg,9.2,999.9
0798,Kartana,Grass Steel,570,59,181,131,59,31,109,7.0,https://img.pokemondb.net/sprites/home/normal/2x/kartana.jpg,0.3,0.1
0799,Guzzlord,Dark Dragon,570,223,101,53,97,53,43,7.0,https://img.pokemondb.net/sprites/home/normal/2x/guzzlord.jpg,5.5,888.0
0800,Necrozma,Psychic,600,97,107,101,127,89,79,7.0,https://img.pokemondb.net/sprites/home/normal/2x/necrozma.jpg,2.4,230.0
0800,Necrozma,Psychic Steel,680,97,157,127,113,109,77,7.0,https://img.pokemondb.net/sprites/home/normal/2x/necrozma.jpg,2.4,230.0
0800,Necrozma,Psychic Ghost,680,97,113,109,157,127,77,7.0,https://img.pokemondb.net/sprites/home/normal/2x/necrozma.jpg,2.4,230.0
0800,Necrozma,Psychic Dragon,754,97,167,97,167,97,129,7.0,https://img.pokemondb.net/sprites/home/normal/2x/necrozma.jpg,2.4,230.0
0801,Magearna,Steel Fairy,600,80,95,115,130,115,65,7.0,https://img.pokemondb.net/sprites/home/normal/2x/magearna.jpg,1.0,80.5
0802,Marshadow,Fighting Ghost,600,90,125,80,90,90,125,7.0,https://img.pokemondb.net/sprites/home/normal/2x/marshadow.jpg,0.7,22.2
0803,Poipole,Poison,420,67,73,67,73,67,73,7.0,https://img.pokemondb.net/sprites/home/normal/2x/poipole.jpg,0.6,1.8
0804,Naganadel,Poison Dragon,540,73,73,73,127,73,121,7.0,https://img.pokemondb.net/sprites/home/normal/2x/naganadel.jpg,3.6,150.0
0805,Stakataka,Rock Steel,570,61,131,211,53,101,13,7.0,https://img.pokemondb.net/sprites/home/normal/2x/stakataka.jpg,5.5,820.0
0806,Blacephalon,Fire Ghost,570,53,127,53,151,79,107,7.0,https://img.pokemondb.net/sprites/home/normal/2x/blacephalon.jpg,1.8,13.0
0807,Zeraora,Electric,600,88,112,75,102,80,143,7.0,https://img.pokemondb.net/sprites/home/normal/2x/zeraora.jpg,1.5,44.5
0808,Meltan,Steel,300,46,65,65,55,35,34,7.0,https://img.pokemondb.net/sprites/home/normal/2x/meltan.jpg,0.2,8.0
0809,Melmetal,Steel,600,135,143,143,80,65,34,7.0,https://img.pokemondb.net/sprites/home/normal/2x/melmetal.jpg,2.5,800.0
0810,Grookey,Grass,310,50,65,50,40,40,65,8.0,https://img.pokemondb.net/sprites/home/normal/2x/grookey.jpg,0.3,5.0
0811,Thwackey,Grass,420,70,85,70,55,60,80,8.0,https://img.pokemondb.net/sprites/home/normal/2x/thwackey.jpg,0.7,14.0
0812,Rillaboom,Grass,530,100,125,90,60,70,85,8.0,https://img.pokemondb.net/sprites/home/normal/2x/rillaboom.jpg,2.1,90.0
0813,Scorbunny,Fire,310,50,71,40,40,40,69,8.0,https://img.pokemondb.net/sprites/home/normal/2x/scorbunny.jpg,0.3,4.5
0814,Raboot,Fire,420,65,86,60,55,60,94,8.0,https://img.pokemondb.net/sprites/home/normal/2x/raboot.jpg,0.6,9.0
0815,Cinderace,Fire,530,80,116,75,65,75,119,8.0,https://img.pokemondb.net/sprites/home/normal/2x/cinderace.jpg,1.4,33.0
0816,Sobble,Water,310,50,40,40,70,40,70,8.0,https://img.pokemondb.net/sprites/home/normal/2x/sobble.jpg,0.3,4.0
0817,Drizzile,Water,420,65,60,55,95,55,90,8.0,https://img.pokemondb.net/sprites/home/normal/2x/drizzile.jpg,0.7,11.5
0818,Inteleon,Water,530,70,85,65,125,65,120,8.0,https://img.pokemondb.net/sprites/home/normal/2x/inteleon.jpg,1.9,45.2
0819,Skwovet,Normal,275,70,55,55,35,35,25,8.0,https://img.pokemondb.net/sprites/home/normal/2x/skwovet.jpg,0.3,2.5
0820,Greedent,Normal,460,120,95,95,55,75,20,8.0,https://img.pokemondb.net/sprites/home/normal/2x/greedent.jpg,0.6,6.0
0821,Rookidee,Flying,245,38,47,35,33,35,57,8.0,https://img.pokemondb.net/sprites/home/normal/2x/rookidee.jpg,0.2,1.8
0822,Corvisquire,Flying,365,68,67,55,43,55,77,8.0,https://img.pokemondb.net/sprites/home/normal/2x/corvisquire.jpg,0.8,16.0
0823,Corviknight,Flying Steel,495,98,87,105,53,85,67,8.0,https://img.pokemondb.net/sprites/home/normal/2x/corviknight.jpg,2.2,75.0
0824,Blipbug,Bug,180,25,20,20,25,45,45,8.0,https://img.pokemondb.net/sprites/home/normal/2x/blipbug.jpg,0.4,8.0
0825,Dottler,Bug Psychic,335,50,35,80,50,90,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/dottler.jpg,0.4,19.5
0826,Orbeetle,Bug Psychic,505,60,45,110,80,120,90,8.0,https://img.pokemondb.net/sprites/home/normal/2x/orbeetle.jpg,0.4,40.8
0827,Nickit,Dark,245,40,28,28,47,52,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/nickit.jpg,0.6,8.9
0828,Thievul,Dark,455,70,58,58,87,92,90,8.0,https://img.pokemondb.net/sprites/home/normal/2x/thievul.jpg,1.2,19.9
0829,Gossifleur,Grass,250,40,40,60,40,60,10,8.0,https://img.pokemondb.net/sprites/home/normal/2x/gossifleur.jpg,0.4,2.2
0830,Eldegoss,Grass,460,60,50,90,80,120,60,8.0,https://img.pokemondb.net/sprites/home/normal/2x/eldegoss.jpg,0.5,2.5
0831,Wooloo,Normal,270,42,40,55,40,45,48,8.0,https://img.pokemondb.net/sprites/home/normal/2x/wooloo.jpg,0.6,6.0
0832,Dubwool,Normal,490,72,80,100,60,90,88,8.0,https://img.pokemondb.net/sprites/home/normal/2x/dubwool.jpg,1.3,43.0
0833,Chewtle,Water,284,50,64,50,38,38,44,8.0,https://img.pokemondb.net/sprites/home/normal/2x/chewtle.jpg,0.3,8.5
0834,Drednaw,Water Rock,485,90,115,90,48,68,74,8.0,https://img.pokemondb.net/sprites/home/normal/2x/drednaw.jpg,1.0,115.5
0835,Yamper,Electric,270,59,45,50,40,50,26,8.0,https://img.pokemondb.net/sprites/home/normal/2x/yamper.jpg,0.3,13.5
0836,Boltund,Electric,490,69,90,60,90,60,121,8.0,https://img.pokemondb.net/sprites/home/normal/2x/boltund.jpg,1.0,34.0
0837,Rolycoly,Rock,240,30,40,50,40,50,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/rolycoly.jpg,0.3,12.0
0838,Carkol,Rock Fire,410,80,60,90,60,70,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/carkol.jpg,1.1,78.0
0839,Coalossal,Rock Fire,510,110,80,120,80,90,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/coalossal.jpg,2.8,310.5
0840,Applin,Grass Dragon,260,40,40,80,40,40,20,8.0,https://img.pokemondb.net/sprites/home/normal/2x/applin.jpg,0.2,0.5
0841,Flapple,Grass Dragon,485,70,110,80,95,60,70,8.0,https://img.pokemondb.net/sprites/home/normal/2x/flapple.jpg,0.3,1.0
0842,Appletun,Grass Dragon,485,110,85,80,100,80,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/appletun.jpg,0.4,13.0
0843,Silicobra,Ground,315,52,57,75,35,50,46,8.0,https://img.pokemondb.net/sprites/home/normal/2x/silicobra.jpg,2.2,7.6
0844,Sandaconda,Ground,510,72,107,125,65,70,71,8.0,https://img.pokemondb.net/sprites/home/normal/2x/sandaconda.jpg,3.8,65.5
0845,Cramorant,Flying Water,475,70,85,55,85,95,85,8.0,https://img.pokemondb.net/sprites/home/normal/2x/cramorant.jpg,0.8,18.0
0846,Arrokuda,Water,280,41,63,40,40,30,66,8.0,https://img.pokemondb.net/sprites/home/normal/2x/arrokuda.jpg,0.5,1.0
0847,Barraskewda,Water,490,61,123,60,60,50,136,8.0,https://img.pokemondb.net/sprites/home/normal/2x/barraskewda.jpg,1.3,30.0
0848,Toxel,Electric Poison,242,40,38,35,54,35,40,8.0,https://img.pokemondb.net/sprites/home/normal/2x/toxel.jpg,0.4,11.0
0849,Toxtricity,Electric Poison,502,75,98,70,114,70,75,8.0,https://img.pokemondb.net/sprites/home/normal/2x/toxtricity.jpg,1.6,40.0
0849,Toxtricity,Electric Poison,502,75,98,70,114,70,75,8.0,https://img.pokemondb.net/sprites/home/normal/2x/toxtricity.jpg,1.6,40.0
0850,Sizzlipede,Fire Bug,305,50,65,45,50,50,45,8.0,https://img.pokemondb.net/sprites/home/normal/2x/sizzlipede.jpg,0.7,1.0
0851,Centiskorch,Fire Bug,525,100,115,65,90,90,65,8.0,https://img.pokemondb.net/sprites/home/normal/2x/centiskorch.jpg,3.0,120.0
0852,Clobbopus,Fighting,310,50,68,60,50,50,32,8.0,https://img.pokemondb.net/sprites/home/normal/2x/clobbopus.jpg,0.6,4.0
0853,Grapploct,Fighting,480,80,118,90,70,80,42,8.0,https://img.pokemondb.net/sprites/home/normal/2x/grapploct.jpg,1.6,39.0
0854,Sinistea,Ghost,308,40,45,45,74,54,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/sinistea.jpg,0.1,0.2
0855,Polteageist,Ghost,508,60,65,65,134,114,70,8.0,https://img.pokemondb.net/sprites/home/normal/2x/polteageist.jpg,0.2,0.4
0856,Hatenna,Psychic,265,42,30,45,56,53,39,8.0,https://img.pokemondb.net/sprites/home/normal/2x/hatenna.jpg,0.4,3.4
0857,Hattrem,Psychic,370,57,40,65,86,73,49,8.0,https://img.pokemondb.net/sprites/home/normal/2x/hattrem.jpg,0.6,4.8
0858,Hatterene,Psychic Fairy,510,57,90,95,136,103,29,8.0,https://img.pokemondb.net/sprites/home/normal/2x/hatterene.jpg,2.1,5.1
0859,Impidimp,Dark Fairy,265,45,45,30,55,40,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/impidimp.jpg,0.4,5.5
0860,Morgrem,Dark Fairy,370,65,60,45,75,55,70,8.0,https://img.pokemondb.net/sprites/home/normal/2x/morgrem.jpg,0.8,12.5
0861,Grimmsnarl,Dark Fairy,510,95,120,65,95,75,60,8.0,https://img.pokemondb.net/sprites/home/normal/2x/grimmsnarl.jpg,1.5,61.0
0862,Obstagoon,Dark Normal,520,93,90,101,60,81,95,8.0,https://img.pokemondb.net/sprites/home/normal/2x/obstagoon.jpg,1.6,46.0
0863,Perrserker,Steel,440,70,110,100,50,60,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/perrserker.jpg,0.8,28.0
0864,Cursola,Ghost,510,60,95,50,145,130,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/cursola.jpg,1.0,0.4
0865,Sirfetch'd,Fighting,507,62,135,95,68,82,65,8.0,https://img.pokemondb.net/sprites/home/normal/2x/sirfetchd.jpg,Unknown,Unknown
0866,Mr. Rime,Ice Psychic,520,80,85,75,110,100,70,8.0,https://img.pokemondb.net/sprites/home/normal/2x/mr-rime.jpg,Unknown,Unknown
0867,Runerigus,Ground Ghost,483,58,95,145,50,105,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/runerigus.jpg,1.6,66.6
0868,Milcery,Fairy,270,45,40,40,50,61,34,8.0,https://img.pokemondb.net/sprites/home/normal/2x/milcery.jpg,0.2,0.3
0869,Alcremie,Fairy,495,65,60,75,110,121,64,8.0,https://img.pokemondb.net/sprites/home/normal/2x/alcremie.jpg,0.3,0.5
0870,Falinks,Fighting,470,65,100,100,70,60,75,8.0,https://img.pokemondb.net/sprites/home/normal/2x/falinks.jpg,3.0,62.0
0871,Pincurchin,Electric,435,48,101,95,91,85,15,8.0,https://img.pokemondb.net/sprites/home/normal/2x/pincurchin.jpg,0.3,1.0
0872,Snom,Ice Bug,185,30,25,35,45,30,20,8.0,https://img.pokemondb.net/sprites/home/normal/2x/snom.jpg,0.3,3.8
0873,Frosmoth,Ice Bug,475,70,65,60,125,90,65,8.0,https://img.pokemondb.net/sprites/home/normal/2x/frosmoth.jpg,1.3,42.0
0874,Stonjourner,Rock,470,100,125,135,20,20,70,8.0,https://img.pokemondb.net/sprites/home/normal/2x/stonjourner.jpg,2.5,520.0
0875,Eiscue,Ice,470,75,80,110,65,90,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/eiscue.jpg,1.4,89.0
0875,Eiscue,Ice,470,75,80,70,65,50,130,8.0,https://img.pokemondb.net/sprites/home/normal/2x/eiscue.jpg,1.4,89.0
0876,Indeedee,Psychic Normal,475,60,65,55,105,95,95,8.0,https://img.pokemondb.net/sprites/home/normal/2x/indeedee.jpg,0.9,28.0
0876,Indeedee,Psychic Normal,475,70,55,65,95,105,85,8.0,https://img.pokemondb.net/sprites/home/normal/2x/indeedee.jpg,0.9,28.0
0877,Morpeko,Electric Dark,436,58,95,58,70,58,97,8.0,https://img.pokemondb.net/sprites/home/normal/2x/morpeko.jpg,0.3,3.0
0877,Morpeko,Electric Dark,436,58,95,58,70,58,97,8.0,https://img.pokemondb.net/sprites/home/normal/2x/morpeko.jpg,0.3,3.0
0878,Cufant,Steel,330,72,80,49,40,49,40,8.0,https://img.pokemondb.net/sprites/home/normal/2x/cufant.jpg,1.2,100.0
0879,Copperajah,Steel,500,122,130,69,80,69,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/copperajah.jpg,3.0,650.0
0880,Dracozolt,Electric Dragon,505,90,100,90,80,70,75,8.0,https://img.pokemondb.net/sprites/home/normal/2x/dracozolt.jpg,1.8,190.0
0881,Arctozolt,Electric Ice,505,90,100,90,90,80,55,8.0,https://img.pokemondb.net/sprites/home/normal/2x/arctozolt.jpg,2.3,150.0
0882,Dracovish,Water Dragon,505,90,90,100,70,80,75,8.0,https://img.pokemondb.net/sprites/home/normal/2x/dracovish.jpg,2.3,215.0
0883,Arctovish,Water Ice,505,90,90,100,80,90,55,8.0,https://img.pokemondb.net/sprites/home/normal/2x/arctovish.jpg,2.0,175.0
0884,Duraludon,Steel Dragon,535,70,95,115,120,50,85,8.0,https://img.pokemondb.net/sprites/home/normal/2x/duraludon.jpg,1.8,40.0
0885,Dreepy,Dragon Ghost,270,28,60,30,40,30,82,8.0,https://img.pokemondb.net/sprites/home/normal/2x/dreepy.jpg,0.5,2.0
0886,Drakloak,Dragon Ghost,410,68,80,50,60,50,102,8.0,https://img.pokemondb.net/sprites/home/normal/2x/drakloak.jpg,1.4,11.0
0887,Dragapult,Dragon Ghost,600,88,120,75,100,75,142,8.0,https://img.pokemondb.net/sprites/home/normal/2x/dragapult.jpg,3.0,50.0
0888,Zacian,Fairy,660,92,120,115,80,115,138,8.0,https://img.pokemondb.net/sprites/home/normal/2x/zacian.jpg,2.8,110.0
0888,Zacian,Fairy Steel,700,92,150,115,80,115,148,8.0,https://img.pokemondb.net/sprites/home/normal/2x/zacian.jpg,2.8,110.0
0889,Zamazenta,Fighting,660,92,120,115,80,115,138,8.0,https://img.pokemondb.net/sprites/home/normal/2x/zamazenta.jpg,2.9,210.0
0889,Zamazenta,Fighting Steel,700,92,120,140,80,140,128,8.0,https://img.pokemondb.net/sprites/home/normal/2x/zamazenta.jpg,2.9,210.0
0890,Eternatus,Poison Dragon,690,140,85,95,145,95,130,8.0,https://img.pokemondb.net/sprites/home/normal/2x/eternatus.jpg,20.0,950.0
0890,Eternatus,Poison Dragon,1125,255,115,250,125,250,130,8.0,https://img.pokemondb.net/sprites/home/normal/2x/eternatus.jpg,20.0,950.0
0891,Kubfu,Fighting,385,60,90,60,53,50,72,8.0,https://img.pokemondb.net/sprites/home/normal/2x/kubfu.jpg,0.6,12.0
0892,Urshifu,Fighting Dark,550,100,130,100,63,60,97,8.0,https://img.pokemondb.net/sprites/home/normal/2x/urshifu.jpg,1.9,105.0
0892,Urshifu,Fighting Water,550,100,130,100,63,60,97,8.0,https://img.pokemondb.net/sprites/home/normal/2x/urshifu.jpg,1.9,105.0
0893,Zarude,Dark Grass,600,105,120,105,70,95,105,8.0,https://img.pokemondb.net/sprites/home/normal/2x/zarude.jpg,1.8,70.0
0894,Regieleki,Electric,580,80,100,50,100,50,200,8.0,https://img.pokemondb.net/sprites/home/normal/2x/regieleki.jpg,1.2,145.0
0895,Regidrago,Dragon,580,200,100,50,100,50,80,8.0,https://img.pokemondb.net/sprites/home/normal/2x/regidrago.jpg,2.1,200.0
0896,Glastrier,Ice,580,100,145,130,65,110,30,8.0,https://img.pokemondb.net/sprites/home/normal/2x/glastrier.jpg,2.2,800.0
0897,Spectrier,Ghost,580,100,65,60,145,80,130,8.0,https://img.pokemondb.net/sprites/home/normal/2x/spectrier.jpg,2.0,44.5
0898,Calyrex,Psychic Grass,500,100,80,80,80,80,80,8.0,https://img.pokemondb.net/sprites/home/normal/2x/calyrex.jpg,1.1,7.7
0898,Calyrex,Psychic Ice,680,100,165,150,85,130,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/calyrex.jpg,1.1,7.7
0898,Calyrex,Psychic Ghost,680,100,85,80,165,100,150,8.0,https://img.pokemondb.net/sprites/home/normal/2x/calyrex.jpg,1.1,7.7
0899,Wyrdeer,Normal Psychic,525,103,105,72,105,75,65,8.0,https://img.pokemondb.net/sprites/home/normal/2x/wyrdeer.jpg,1.8,95.1
0900,Kleavor,Bug Rock,500,70,135,95,45,70,85,8.0,https://img.pokemondb.net/sprites/home/normal/2x/kleavor.jpg,1.8,89.0
0901,Ursaluna,Ground Normal,550,130,140,105,45,80,50,8.0,https://img.pokemondb.net/sprites/home/normal/2x/ursaluna.jpg,2.4,290.0
0901,Ursaluna,Ground Normal,555,113,70,120,135,65,52,8.0,https://img.pokemondb.net/sprites/home/normal/2x/ursaluna.jpg,2.4,290.0
0902,Basculegion,Water Ghost,530,120,112,65,80,75,78,8.0,https://img.pokemondb.net/sprites/home/normal/2x/basculegion.jpg,3.0,110.0
0902,Basculegion,Water Ghost,530,120,92,65,100,75,78,8.0,https://img.pokemondb.net/sprites/home/normal/2x/basculegion.jpg,3.0,110.0
0903,Sneasler,Fighting Poison,510,80,130,60,40,80,120,8.0,https://img.pokemondb.net/sprites/home/normal/2x/sneasler.jpg,1.3,43.0
0904,Overqwil,Dark Poison,510,85,115,95,65,65,85,8.0,https://img.pokemondb.net/sprites/home/normal/2x/overqwil.jpg,2.5,60.5
0905,Enamorus,Fairy Flying,580,74,115,70,135,80,106,8.0,https://img.pokemondb.net/sprites/home/normal/2x/enamorus.jpg,1.6,48.0
0905,Enamorus,Fairy Flying,580,74,115,110,135,100,46,8.0,https://img.pokemondb.net/sprites/home/normal/2x/enamorus.jpg,1.6,48.0
0906,Sprigatito,Grass,310,40,61,54,45,45,65,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/sprigatito.png,0.4,4.1
0907,Floragato,Grass,410,61,80,63,60,63,83,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/floragato.png,0.9,12.2
0908,Meowscarada,Grass Dark,530,76,110,70,81,70,123,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/meowscarada.png,1.5,31.2
0909,Fuecoco,Fire,310,67,45,59,63,40,36,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/fuecoco.png,0.4,9.8
0910,Crocalor,Fire,411,81,55,78,90,58,49,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/crocalor.png,1.0,30.7
0911,Skeledirge,Fire Ghost,530,104,75,100,110,75,66,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/skeledirge.png,1.6,326.5
0912,Quaxly,Water,310,55,65,45,50,45,50,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/quaxly.png,0.5,6.1
0913,Quaxwell,Water,410,70,85,65,65,60,65,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/quaxwell.png,1.2,21.5
0914,Quaquaval,Water Fighting,530,85,120,80,85,75,85,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/quaquaval.png,1.8,61.9
0915,Lechonk,Normal,254,54,45,40,35,45,35,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/lechonk.png,0.5,10.2
0916,Oinkologne,Normal,489,110,100,75,59,80,65,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/oinkologne.png,1.0,120.0
0916,Oinkologne,Normal,489,115,90,70,59,90,65,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/oinkologne.png,1.0,120.0
0917,Tarountula,Bug,210,35,41,45,29,40,20,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tarountula.png,0.3,4.0
0918,Spidops,Bug,404,60,79,92,52,86,35,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/spidops.png,1.0,16.5
0919,Nymble,Bug,210,33,46,40,21,25,45,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/nymble.png,0.2,1.0
0920,Lokix,Bug Dark,450,71,102,78,52,55,92,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/lokix.png,1.0,17.5
0921,Pawmi,Electric,240,45,50,20,40,25,60,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmi.png,0.3,2.5
0922,Pawmo,Electric Fighting,350,60,75,40,50,40,85,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmo.png,0.4,6.5
0923,Pawmot,Electric Fighting,490,70,115,70,70,60,105,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmot.png,0.9,41.0
0924,Tandemaus,Normal,305,50,50,45,40,45,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tandemaus.png,0.3,1.8
0925,Maushold,Normal,470,74,75,70,65,75,111,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/maushold.png,0.3,2.8
0925,Maushold,Normal,470,74,75,70,65,75,111,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/maushold.png,0.3,2.8
0926,Fidough,Fairy,312,37,55,70,30,55,65,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/fidough.png,0.3,10.9
0927,Dachsbun,Fairy,477,57,80,115,50,80,95,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/dachsbun.png,0.5,14.9
0928,Smoliv,Grass Normal,260,41,35,45,58,51,30,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/smoliv.png,0.3,6.5
0929,Dolliv,Grass Normal,354,52,53,60,78,78,33,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/dolliv.png,0.6,11.9
0930,Arboliva,Grass Normal,510,78,69,90,125,109,39,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/arboliva.png,1.4,48.2
0931,Squawkabilly,Normal Flying,417,82,96,51,45,51,92,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/squawkabilly.png,0.6,2.4
0931,Squawkabilly,Normal Flying,417,82,96,51,45,51,92,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/squawkabilly.png,0.6,2.4
0931,Squawkabilly,Normal Flying,417,82,96,51,45,51,92,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/squawkabilly.png,0.6,2.4
0931,Squawkabilly,Normal Flying,417,82,96,51,45,51,92,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/squawkabilly.png,0.6,2.4
0932,Nacli,Rock,280,55,55,75,35,35,25,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/nacli.png,0.4,16.0
0933,Naclstack,Rock,355,60,60,100,35,65,35,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/naclstack.png,0.6,105.0
0934,Garganacl,Rock,500,100,100,130,45,90,35,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/garganacl.png,2.3,240.0
0935,Charcadet,Fire,255,40,50,40,50,40,35,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/charcadet.png,0.6,10.5
0936,Armarouge,Fire Psychic,525,85,60,100,125,80,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/armarouge.png,1.5,85.0
0937,Ceruledge,Fire Ghost,525,75,125,80,60,100,85,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/ceruledge.png,1.6,62.0
0938,Tadbulb,Electric,272,61,31,41,59,35,45,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/tadbulb.png,0.3,0.4
0939,Bellibolt,Electric,495,109,64,91,103,83,45,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/bellibolt.png,1.2,113.0
0940,Wattrel,Electric Flying,280,40,40,35,55,40,70,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/wattrel.png,0.4,3.6
0941,Kilowattrel,Electric Flying,490,70,70,60,105,60,125,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/kilowattrel.png,1.4,38.6
0942,Maschiff,Dark,340,60,78,60,40,51,51,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/maschiff.png,0.5,16.0
0943,Mabosstiff,Dark,505,80,120,90,60,70,85,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/mabosstiff.png,1.1,61.0
0944,Shroodle,Poison Normal,290,40,65,35,40,35,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/shroodle.png,0.2,0.7
0945,Grafaiai,Poison Normal,485,63,95,65,80,72,110,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/grafaiai.png,0.7,27.2
0946,Bramblin,Grass Ghost,275,40,65,30,45,35,60,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/bramblin.png,0.6,0.6
0947,Brambleghast,Grass Ghost,480,55,115,70,80,70,90,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/brambleghast.png,1.2,6.0
0948,Toedscool,Ground Grass,335,40,40,35,50,100,70,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/toedscool.png,0.9,33.0
0949,Toedscruel,Ground Grass,515,80,70,65,80,120,100,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/toedscruel.png,1.9,58.0
0950,Klawf,Rock,450,70,100,115,35,55,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/klawf.png,1.3,79.0
0951,Capsakid,Grass,304,50,62,40,62,40,50,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/capsakid.png,0.3,3.0
0952,Scovillain,Grass Fire,486,65,108,65,108,65,75,9.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/scovillain.png,0.9,15.0
