Name,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Stat_Total,Physical_Ratio,Special_Ratio,Offensive_Ratio,Defensive_Ratio,Speed_Ratio,BMI,Is_Single_Type,Primary_Bug,Primary_Dark,Primary_Dragon,Primary_Electric,Primary_Fairy,Primary_Fighting,Primary_Fire,Primary_Flying,Primary_Ghost,Primary_Grass,Primary_Ground,Primary_Ice,Primary_Normal,Primary_Poison,Primary_Psychic,Primary_Rock,Primary_Steel,Primary_Water,Secondary_Bug,Secondary_Dark,Secondary_Dragon,Secondary_Electric,Secondary_Fairy,Secondary_Fighting,Secondary_Fire,Secondary_Flying,Secondary_Ghost,Secondary_Grass,Secondary_Ground,Secondary_Ice,Secondary_Normal,Secondary_Poison,Secondary_Psychic,Secondary_Rock,Secondary_Steel,Secondary_Water,Is_Early_Gen,Highest_Stat,Stat_Spread
Carvanha,3.0,45,90,20,65,20,65,305,0.8,20.8,https://img.pokemondb.net/sprites/home/normal/2x/carvanha.jpg,305,0.36065573770491804,0.2786885245901639,0.5081967213114754,0.13114754098360656,0.21311475409836064,32.49999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,27.823850680067032
Lechonk,9.0,54,45,40,35,45,35,254,0.5,10.2,https://img.pokemondb.net/sprites/scarlet-violet/normal/lechonk.png,254,0.3346456692913386,0.31496062992125984,0.31496062992125984,0.3346456692913386,0.1377952755905512,40.8,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,HP,7.2571803523590805
Magmortar,4.0,75,95,67,125,95,83,540,1.6,68.0,https://img.pokemondb.net/sprites/home/normal/2x/magmortar.jpg,540,0.3,0.4074074074074074,0.4074074074074074,0.3,0.1537037037037037,26.562499999999996,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Atk,20.386269889315212
Froslass,4.0,70,80,70,80,70,110,480,1.3,26.6,https://img.pokemondb.net/sprites/home/normal/2x/froslass.jpg,480,0.3125,0.3125,0.3333333333333333,0.2916666666666667,0.22916666666666666,15.7396449704142,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,Speed,15.491933384829668
Zigzagoon,3.0,38,30,41,30,41,60,240,0.4,17.5,https://img.pokemondb.net/sprites/home/normal/2x/zigzagoon.jpg,240,0.29583333333333334,0.29583333333333334,0.25,0.3416666666666667,0.25,109.37499999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Speed,11.009087155618309
Groudon,3.0,100,150,140,100,90,90,670,3.5,950.0,https://img.pokemondb.net/sprites/home/normal/2x/groudon.jpg,670,0.43283582089552236,0.2835820895522388,0.373134328358209,0.34328358208955223,0.13432835820895522,77.55102040816327,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,26.394443859772206
Abomasnow,4.0,90,92,75,92,85,60,494,2.2,135.5,https://img.pokemondb.net/sprites/home/normal/2x/abomasnow.jpg,494,0.33805668016194335,0.3582995951417004,0.3724696356275304,0.32388663967611336,0.1214574898785425,27.995867768595037,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,Attack,12.691204303243513
Nymble,9.0,33,46,40,21,25,45,210,0.2,1.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/nymble.png,210,0.4095238095238095,0.21904761904761905,0.319047619047619,0.30952380952380953,0.21428571428571427,24.999999999999996,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,10.449880382090505
Lapras,1.0,130,85,80,85,95,60,535,2.5,220.0,https://img.pokemondb.net/sprites/home/normal/2x/lapras.jpg,535,0.308411214953271,0.3364485981308411,0.3177570093457944,0.32710280373831774,0.11214953271028037,35.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,HP,23.112045921265096
Grumpig,3.0,80,45,65,90,110,80,470,0.9,71.5,https://img.pokemondb.net/sprites/home/normal/2x/grumpig.jpg,470,0.23404255319148937,0.425531914893617,0.2872340425531915,0.3723404255319149,0.1702127659574468,88.2716049382716,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Def,22.06052281036573
Lycanroc,7.0,75,115,65,55,65,112,487,0.8,25.0,https://img.pokemondb.net/sprites/home/normal/2x/lycanroc.jpg,487,0.36960985626283366,0.2464065708418891,0.3490759753593429,0.2669404517453799,0.2299794661190965,39.06249999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,25.848920029019908
Binacle,6.0,42,52,67,39,56,50,306,0.5,31.0,https://img.pokemondb.net/sprites/home/normal/2x/binacle.jpg,306,0.3888888888888889,0.3104575163398693,0.2973856209150327,0.4019607843137255,0.16339869281045752,124.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,Defense,10.079682534683322
Dewott,5.0,75,75,60,83,60,60,413,0.8,24.5,https://img.pokemondb.net/sprites/home/normal/2x/dewott.jpg,413,0.3268765133171913,0.34624697336561744,0.38256658595641646,0.29055690072639223,0.14527845036319612,38.28124999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Atk,10.107752800037536
Nihilego,7.0,109,53,47,127,131,103,570,1.2,55.5,https://img.pokemondb.net/sprites/home/normal/2x/nihilego.jpg,570,0.17543859649122806,0.45263157894736844,0.3157894736842105,0.312280701754386,0.18070175438596492,38.54166666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,Sp. Def,36.46368056025063
Kabuto,1.0,30,80,90,55,45,55,355,0.5,11.5,https://img.pokemondb.net/sprites/home/normal/2x/kabuto.jpg,355,0.4788732394366197,0.28169014084507044,0.38028169014084506,0.38028169014084506,0.15492957746478872,46.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,Defense,22.229859798628212
Frogadier,6.0,54,63,52,83,56,97,405,0.6,10.9,https://img.pokemondb.net/sprites/home/normal/2x/frogadier.jpg,405,0.2839506172839506,0.3432098765432099,0.36049382716049383,0.26666666666666666,0.23950617283950618,30.27777777777778,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Speed,18.360283222216374
Vulpix,1.0,38,41,40,50,65,65,299,0.6,9.9,https://img.pokemondb.net/sprites/home/normal/2x/vulpix.jpg,299,0.2709030100334448,0.38461538461538464,0.30434782608695654,0.3511705685618729,0.21739130434782608,27.500000000000004,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Def,12.44856082712643
Moltres,1.0,90,100,90,125,85,90,580,2.0,60.0,https://img.pokemondb.net/sprites/home/normal/2x/moltres.jpg,580,0.3275862068965517,0.3620689655172414,0.3879310344827586,0.3017241379310345,0.15517241379310345,15.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,14.719601443879746
Munna,5.0,76,25,45,67,55,24,292,0.6,23.3,https://img.pokemondb.net/sprites/home/normal/2x/munna.jpg,292,0.23972602739726026,0.4178082191780822,0.3150684931506849,0.3424657534246575,0.0821917808219178,64.72222222222223,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,HP,21.472462985569834
Clobbopus,8.0,50,68,60,50,50,32,310,0.6,4.0,https://img.pokemondb.net/sprites/home/normal/2x/clobbopus.jpg,310,0.4129032258064516,0.3225806451612903,0.38064516129032255,0.3548387096774194,0.1032258064516129,11.11111111111111,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,12.09407568467581
Eiscue,8.0,75,80,110,65,90,50,470,1.4,89.0,https://img.pokemondb.net/sprites/home/normal/2x/eiscue.jpg,470,0.40425531914893614,0.32978723404255317,0.30851063829787234,0.425531914893617,0.10638297872340426,45.40816326530613,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Defense,20.65591117977289
Comfey,7.0,51,52,90,82,110,100,485,0.1,0.3,https://img.pokemondb.net/sprites/home/normal/2x/comfey.jpg,485,0.2927835051546392,0.3958762886597938,0.27628865979381445,0.41237113402061853,0.20618556701030927,29.999999999999993,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Sp. Def,24.596070146807328
Ferrothorn,5.0,74,94,131,54,116,20,489,1.0,110.0,https://img.pokemondb.net/sprites/home/normal/2x/ferrothorn.jpg,489,0.4601226993865031,0.3476482617586912,0.30265848670756645,0.5051124744376279,0.0408997955010225,110.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,Defense,40.96705993844323
Drapion,4.0,70,90,110,60,75,95,500,1.3,61.5,https://img.pokemondb.net/sprites/home/normal/2x/drapion.jpg,500,0.4,0.27,0.3,0.37,0.19,36.390532544378694,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Defense,18.34847859269718
Ursaring,2.0,90,130,75,75,75,55,500,1.8,125.8,https://img.pokemondb.net/sprites/home/normal/2x/ursaring.jpg,500,0.41,0.3,0.41,0.3,0.11,38.82716049382716,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,25.4296414970142
Smoliv,9.0,41,35,45,58,51,30,260,0.3,6.5,https://img.pokemondb.net/sprites/scarlet-violet/normal/smoliv.png,260,0.3076923076923077,0.41923076923076924,0.3576923076923077,0.36923076923076925,0.11538461538461539,72.22222222222223,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,Sp. Atk,10.289152864384251
Machop,1.0,70,80,50,35,35,35,305,0.8,19.5,https://img.pokemondb.net/sprites/home/normal/2x/machop.jpg,305,0.4262295081967213,0.22950819672131148,0.3770491803278688,0.2786885245901639,0.11475409836065574,30.468749999999993,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Attack,19.853631070075487
Koraidon,9.0,100,135,115,85,100,135,670,2.5,303.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/koraidon.png,670,0.373134328358209,0.27611940298507465,0.3283582089552239,0.3208955223880597,0.20149253731343283,48.48,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Attack,20.412414523193153
Relicanth,3.0,100,90,130,45,65,55,485,1.0,23.4,https://img.pokemondb.net/sprites/home/normal/2x/relicanth.jpg,485,0.4536082474226804,0.2268041237113402,0.27835051546391754,0.4020618556701031,0.1134020618556701,23.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,Defense,31.84598352487589
Ting-Lu,9.0,155,110,125,55,80,45,570,2.7,699.7,https://img.pokemondb.net/sprites/scarlet-violet/normal/ting-lu.png,570,0.41228070175438597,0.23684210526315788,0.2894736842105263,0.35964912280701755,0.07894736842105263,95.98079561042523,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,HP,42.5440947723653
Sewaddle,5.0,45,53,70,40,60,42,310,0.3,2.5,https://img.pokemondb.net/sprites/home/normal/2x/sewaddle.jpg,310,0.3967741935483871,0.3225806451612903,0.3,0.41935483870967744,0.13548387096774195,27.77777777777778,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,Defense,11.673331429659086
Electrike,3.0,40,45,40,65,40,65,295,0.6,15.2,https://img.pokemondb.net/sprites/home/normal/2x/electrike.jpg,295,0.288135593220339,0.3559322033898305,0.3728813559322034,0.2711864406779661,0.22033898305084745,42.22222222222222,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,Sp. Atk,12.41638702145945
Tyrogue,2.0,35,35,35,35,35,35,210,0.7,21.0,https://img.pokemondb.net/sprites/home/normal/2x/tyrogue.jpg,210,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,42.85714285714286,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HP,0.0
